ts_code,name,industry,close,amount,circ_mv
601800.SH,中国交建,建筑工程,5.88,102784.619,6893049.3828
601799.SH,星宇股份,汽车配件,72.28,241552.109,2064890.7032
601798.SH,蓝科高新,化工机械,7.64,24027.781,270859.5448
601789.SH,宁波建工,建筑工程,4.2,82243.69,456455.412
601788.SH,光大证券,证券,14.07,204214.83,5496725.2116
601778.SH,晶科科技,新型电力,3.58,225383.037,1332850.9699
601777.SH,千里科技,摩托车,7.8,145905.287,3526458.078
601766.SH,中国中车,运输设备,6.08,554161.324,14791301.184
601728.SH,中国电信,电信运营,6.16,442040.663,47819912.8792
601727.SH,上海电气,电气设备,6.51,249848.041,8212781.3796
601718.SH,ST际华,服饰,1.99,24714.22,867852.8305
601717.SH,中创智领,专用机械,13.8,155091.233,2128188.666
601702.SH,华峰铝业,铝,15.29,75274.508,1526753.2874
601700.SH,风范股份,电气设备,6.48,383774.233,737914.7304
601699.SH,潞安环能,煤炭开采,15.61,359657.626,4669589.7612
601698.SH,中国卫通,电信运营,24.04,501091.171,10155422.5016
601696.SH,中银证券,证券,11.38,289916.555,3161364.0
601689.SH,拓普集团,汽车配件,45.76,1229607.943,7952335.7056
601688.SH,华泰证券,证券,18.47,859372.698,13495582.2107
601686.SH,友发集团,钢加工,5.11,21730.697,755946.4703
601678.SH,滨化股份,化工原料,6.03,359891.876,1232131.7889
601677.SH,明泰铝业,铝,16.83,283872.464,2092458.0798
601669.SH,中国电建,建筑工程,4.64,277611.254,6065188.0176
601668.SH,中国建筑,建筑工程,4.31,987200.017,17809088.2624
601666.SH,平煤股份,煤炭开采,9.01,165578.139,2224897.9551
601665.SH,齐鲁银行,银行,6.91,458727.804,4252305.1675
601658.SH,邮储银行,银行,5.35,609929.555,38802373.321
601636.SH,旗滨集团,玻璃,5.74,567933.262,1698267.2238
601633.SH,长城汽车,汽车整车,14.04,189753.159,8723378.9916
601628.SH,中国人寿,保险,38.02,806127.466,79171061.06
601619.SH,嘉泽新能,新型电力,4.08,97344.985,1033565.5512
601618.SH,中国中冶,建筑工程,2.56,187287.019,4570270.5152
601616.SH,广电电气,电气设备,3.86,40966.104,329518.6658
601615.SH,明阳智能,电气设备,9.78,348565.583,2211743.7726
601611.SH,中国核建,建筑工程,10.44,160016.404,3146442.9048
601609.SH,金田股份,铜,13.26,545361.629,2292174.2532
601608.SH,中信重工,专用机械,4.77,123081.623,2184446.9718
601607.SH,上海医药,医药商业,16.09,177333.329,4487834.8675
601606.SH,长城军工,专用机械,33.25,846168.955,2408059.43
601601.SH,中国太保,保险,32.0,1501390.727,21904132.8
601600.SH,中国铝业,铝,9.18,1552022.744,12120666.0282
601599.SH,浙文影业,纺织,3.27,58166.251,379497.3975
601598.SH,中国外运,仓储物流,6.48,68491.977,3342040.6896
601595.SH,上海电影,影视音像,24.1,394457.569,1080162.0
601588.SH,北辰实业,区域地产,1.79,109398.483,476140.0
601579.SH,会稽山,红黄酒,36.12,1178539.412,1731821.8008
601577.SH,长沙银行,银行,9.72,167416.547,3908104.4592
601568.SH,北元化工,化工原料,3.7,56709.05,1469722.214
601567.SH,三星电气,电气设备,14.58,354413.784,2048795.3052
601566.SH,九牧王,服饰,9.2,168927.487,528666.224
601555.SH,东吴证券,证券,8.31,225800.19,4128992.0268
601528.SH,瑞丰银行,银行,4.96,62341.074,920462.3664
601519.SH,大智慧,软件服务,8.8,410395.705,1750460.8
601518.SH,吉林高速,路桥,2.79,39333.077,527464.3428
601515.SH,衢州东峰,广告包装,3.3,34981.98,635075.331
601512.SH,中新集团,园区开发,8.48,31650.487,1271058.72
601500.SH,通用股份,汽车配件,3.91,33088.126,618953.2737
601456.SH,国联民生,证券,8.7,108572.538,3807973.992
601399.SH,国机重装,工程机械,3.22,172446.867,2322764.9998
601398.SH,工商银行,银行,8.11,1875104.614,218655504.3375
601390.SH,中国中铁,建筑工程,4.33,290234.552,8800257.4899
601388.SH,怡球资源,铝,3.25,67392.266,715397.345
601377.SH,兴业证券,证券,5.97,313990.114,5155684.4181
601375.SH,中原证券,证券,4.04,163945.058,1392797.9588
601369.SH,陕鼓动力,机械基件,9.04,332270.137,1542415.0152
601368.SH,绿城水务,水务,4.51,13615.746,398220.8681
601366.SH,利群股份,百货,3.67,27626.329,352224.9837
601360.SH,三六零,互联网,9.03,1042435.601,6320600.7837
601339.SH,百隆东方,纺织,7.22,57950.781,1082688.818
601336.SH,新华保险,保险,58.54,599853.961,12208161.6622
601333.SH,广深铁路,铁路,3.1,201096.712,1752193.47
601330.SH,绿色动力,环境保护,8.38,102834.48,828861.9452
601328.SH,交通银行,银行,7.55,1109040.512,19684691.8746
601326.SH,秦港股份,港口,3.53,75767.7,1679418.327
601319.SH,中国人保,保险,8.04,845237.312,28540196.3064
601318.SH,中国平安,保险,53.98,3163095.959,57543031.4098
601311.SH,骆驼股份,电气设备,7.47,47526.71,876340.1367
601298.SH,青岛港,港口,9.79,120493.437,5278841.425
601288.SH,农业银行,银行,6.91,2082518.022,220597749.6628
601279.SH,英利汽车,汽车配件,3.51,45936.56,556610.886
601236.SH,红塔证券,证券,6.84,83353.522,3210171.8508
601233.SH,桐昆股份,化纤,24.4,853737.091,5794200.168
601231.SH,环旭电子,元器件,26.52,724257.87,6335457.4764
601229.SH,上海银行,银行,9.54,337731.863,13555422.9198
601228.SH,广州港,港口,3.1,63210.183,2338804.734
601226.SH,华电科工,建筑工程,6.92,152599.103,804258.8004
601225.SH,陕西煤业,煤炭开采,25.7,784427.197,24916150.0
601222.SH,林洋能源,新型电力,5.98,97975.069,1220649.6796
601218.SH,吉鑫科技,电气设备,5.44,778207.657,527154.224
601216.SH,君正集团,化工原料,4.65,255883.676,3923678.091
601212.SH,白银有色,铜,6.17,1303630.187,4568745.8665
601211.SH,国泰海通,证券,17.63,1113686.062,23710805.612
601208.SH,东材科技,化工原料,52.75,3832302.339,5328714.7975
601200.SH,上海环境,环境保护,6.86,39182.598,923513.9858
601199.SH,江南水务,水务,6.61,120494.792,618174.0083
601188.SH,龙江交通,路桥,2.91,38069.188,379891.7409
601187.SH,厦门银行,银行,6.88,175328.299,1811765.5088
601186.SH,中国铁建,建筑工程,6.06,143018.894,6970966.773
601179.SH,中国西电,电气设备,12.37,635972.316,6340716.5288
601177.SH,杭齿前进,机械基件,13.79,56231.415,554932.3535
601169.SH,北京银行,银行,5.54,857953.83,11713213.3022
601168.SH,西部矿业,铜,36.23,1014286.622,8633609.0
601166.SH,兴业银行,银行,17.73,972941.182,37521749.8935
601163.SH,三角轮胎,汽车配件,12.48,21409.515,998400.0
601162.SH,天风证券,证券,3.69,520745.634,3172651.1145
601158.SH,重庆水务,水务,4.02,30113.702,1929612.1002
601156.SH,东航物流,仓储物流,18.09,108073.181,1708773.4404
601155.SH,新城控股,区域地产,12.7,646284.056,2864641.083
601139.SH,深圳燃气,供气供热,6.32,80511.778,1818102.524
601138.SH,工业富联,通信设备,63.6,6050849.592,126208427.028
601137.SH,博威合金,小金属,20.65,246634.339,1895932.0485
601136.SH,首创证券,证券,14.51,223207.14,3966067.3438
601133.SH,柏诚股份,建筑工程,25.79,611942.321,1352393.2993
601128.SH,常熟银行,银行,6.25,207801.183,2280112.0
601127.SH,赛力斯,汽车整车,47.76,978025.792,7437203.4384
601126.SH,四方股份,电气设备,40.58,756169.997,3348196.5532
601121.SH,宝地矿业,普钢,7.28,64843.322,582400.0
601118.SH,海南橡胶,橡胶,6.39,774880.05,2734554.3642
601117.SH,中国化学,建筑工程,7.25,265803.602,4413848.865
601116.SH,三江购物,超市连锁,10.47,179404.892,573419.2848
601113.SH,华鼎股份,化纤,3.53,71619.121,389765.7266
601111.SH,中国国航,空运,5.89,423635.721,6854846.4802
601108.SH,财通证券,证券,8.6,446187.901,3993641.34
601107.SH,四川成渝,路桥,5.93,34033.989,1282504.82
601106.SH,中国一重,工程机械,3.06,154381.219,2098481.5674
601101.SH,昊华能源,煤炭开采,13.5,307072.029,1943997.165
601100.SH,恒立液压,工程机械,93.48,948179.507,12533994.708
601099.SH,太平洋,证券,3.57,664136.161,2433424.9548
601098.SH,中南传媒,出版业,10.4,97459.825,1867840.0
601096.SH,宏盛华源,钢加工,4.16,62061.042,683478.224
601089.SH,福元医药,化学制药,16.36,64706.994,785280.0
601088.SH,中国神华,煤炭开采,46.8,796259.782,77178057.84
601086.SH,国芳集团,百货,17.67,1094392.258,1176822.0
601083.SH,锦江航运,水运,13.02,148267.62,252744.24
601077.SH,渝农商行,银行,6.59,401262.802,5824401.7416
601069.SH,西部黄金,黄金,27.51,359742.248,2440655.2884
601068.SH,中铝国际,建筑工程,4.43,42455.907,1133898.6801
601066.SH,中信建投,证券,23.79,270769.46,15453201.309
601065.SH,江盐集团,化工原料,6.78,22018.01,435802.1958
601061.SH,中信金属,商贸代理,11.63,129890.88,5698700.0
601058.SH,赛轮轮胎,汽车配件,13.79,700374.656,4534290.3137
601038.SH,一拖股份,农用机械,14.05,134151.211,1028045.9465
601033.SH,永兴股份,环境保护,14.36,40599.54,344640.0
601026.SH,道生天合,电气设备,15.6,203382.264,173293.692
601022.SH,宁波远洋,水运,8.96,229184.428,1172535.4368
601021.SH,春秋航空,空运,41.94,205497.96,4103130.2796
601020.SH,华钰矿业,铅锌,21.23,354728.091,1740785.0581
601019.SH,山东出版,出版业,6.81,73181.868,1421178.9
601018.SH,宁波港,港口,3.47,241307.874,6750672.7748
601016.SH,节能风电,新型电力,3.39,277371.879,2046970.2417
601015.SH,陕西黑猫,焦炭加工,3.64,217351.191,743469.1264
601012.SH,隆基绿能,电气设备,11.36,714348.924,8608677.9776
601011.SH,宝泰隆,焦炭加工,3.01,131801.972,576615.0145
601010.SH,ST文峰,百货,1.49,19598.832,269495.7338
601009.SH,南京银行,银行,11.82,446208.535,14613736.4304
601008.SH,连云港,港口,4.53,77990.222,562009.014
601007.SH,金陵饭店,酒店餐饮,6.91,44666.269,269490.0
601006.SH,大秦铁路,铁路,4.72,533130.009,9375285.4016
601005.SH,重庆钢铁,普钢,1.22,103204.166,1014263.6652
601003.SH,柳钢股份,普钢,3.6,46822.098,948319.848
601002.SH,晋亿实业,机械基件,5.28,32861.762,503944.6896
601001.SH,晋控煤业,煤炭开采,17.61,424162.469,2947385.7
601000.SH,唐山港,港口,4.47,170117.369,2648890.0842
600999.SH,招商证券,证券,17.91,763072.748,13292811.4923
600998.SH,九州通,医药商业,5.01,191020.844,2526277.5702
600997.SH,开滦股份,焦炭加工,5.26,55701.371,835182.7474
600996.SH,贵广网络,影视音像,7.11,154844.046,886474.7289
600995.SH,南网储能,水力发电,12.24,82316.404,3911911.0992
600993.SH,马应龙,中成药,22.72,69323.08,977682.496
600992.SH,贵绳股份,钢加工,10.57,159855.131,259060.13
600990.SH,四创电子,通信设备,18.29,39063.239,492024.2283
600989.SH,宝丰能源,化工原料,23.7,1005250.865,17380063.2
600988.SH,赤峰黄金,黄金,42.96,1644553.701,7148163.3744
600987.SH,航民股份,纺织,6.38,27484.72,651282.4582
600986.SH,浙文互联,互联网,7.19,227909.591,1069421.9779
600985.SH,淮北矿业,煤炭开采,16.71,271290.837,4500435.2877
600984.SH,建设机械,工程机械,3.55,65846.829,446250.5845
600983.SH,惠而浦,家用电器,7.38,6007.922,565631.982
600982.SH,宁波能源,供气供热,5.16,106503.648,576695.79
600981.SH,苏豪汇鸿,商贸代理,2.45,43762.152,549396.134
600980.SH,北矿科技,专用机械,19.39,46744.397,366981.9265
600979.SH,广安爱众,水力发电,4.01,101246.211,497916.2865
600977.SH,中国电影,影视音像,13.53,840944.156,2526051.0
600976.SH,健民集团,中成药,27.58,68966.433,422797.5388
600975.SH,新五丰,农业综合,5.34,145527.766,667319.3478
600973.SH,宝胜股份,电气设备,6.16,74784.09,844761.5792
600971.SH,恒源煤电,煤炭开采,8.54,109097.632,1024804.1846
600970.SH,中材国际,建筑工程,7.67,108165.292,2010930.4943
600969.SH,郴电国际,水力发电,10.32,134213.175,381892.116
600968.SH,海油发展,石油开采,4.01,130044.678,4076206.7842
600967.SH,内蒙一机,运输设备,13.86,953040.486,2358687.4542
600966.SH,博汇纸业,造纸,5.04,64569.644,673769.5272
600965.SH,*ST福成,农业综合,2.77,7831.611,226780.177
600963.SH,岳阳林纸,造纸,3.44,100873.444,604603.3576
600962.SH,国投中鲁,软饮料,27.03,157082.152,708753.63
600961.SH,株冶集团,铅锌,25.01,662053.678,2683254.6227
600960.SH,渤海汽车,汽车配件,3.94,30746.896,374503.107
600959.SH,江苏有线,影视音像,3.15,83366.156,1575226.0755
600958.SH,东方证券,证券,8.94,319696.708,6677717.7126
600956.SH,新天绿能,供气供热,7.29,47725.804,1711756.6455
600955.SH,维远股份,化工原料,12.6,26519.49,693000.0
600941.SH,中国移动,电信运营,96.01,878366.795,8667474.6079
600939.SH,重庆建工,建筑工程,2.69,33695.067,511765.7481
600938.SH,中国海油,石油开采,33.54,1729752.819,10028460.0
600936.SH,北投科技,软件服务,4.53,158406.106,756974.8686
600935.SH,华塑股份,化工原料,2.42,82847.952,848791.2356
600933.SH,爱柯迪,汽车配件,14.55,426045.469,1427374.0663
600930.SH,华电新能,新型电力,3.98,350235.748,4275791.7692
600929.SH,雪天盐业,食品,6.43,422015.114,1054592.8519
600928.SH,西安银行,银行,3.5,69023.055,1548173.935
600927.SH,永安期货,多元金融,12.64,86976.872,1833362.1008
600926.SH,杭州银行,银行,17.18,698524.965,12453786.295
600925.SH,苏能股份,煤炭开采,4.14,27645.955,664904.1204
600919.SH,江苏银行,银行,12.13,1027892.975,22260156.6185
600918.SH,中泰证券,证券,5.52,148232.539,2518678.9032
600917.SH,重庆燃气,供气供热,4.93,27977.557,769592.6214
600916.SH,中国黄金,服饰,7.47,118241.417,1254960.0
600909.SH,华安证券,证券,8.14,835246.475,4089706.3702
600908.SH,无锡银行,银行,5.75,84397.242,1149604.8025
600906.SH,财达证券,证券,6.52,188105.651,1385001.22
600905.SH,三峡能源,新型电力,3.64,179780.33,10405904.6364
600903.SH,贵州燃气,供气供热,6.79,344878.313,790345.9848
600901.SH,江苏金租,多元金融,6.67,168682.38,3862231.7508
600900.SH,长江电力,水力发电,28.1,1873572.929,68755691.737
600897.SH,厦门空港,机场,15.32,44709.707,638742.888
600895.SH,张江高科,园区开发,28.73,432339.867,4449385.2208
600894.SH,广日股份,运输设备,7.92,144019.157,667770.3648
600893.SH,航发动力,航空,40.53,1413422.048,10801750.8144
600892.SH,大晟文化,互联网,4.13,151739.042,230998.9535
600889.SH,*ST京化,机械基件,13.36,10724.203,489438.256
600888.SH,新疆众和,铝,10.25,525085.046,1591913.0475
600887.SH,伊利股份,乳制品,26.65,1016990.711,16773322.6505
600886.SH,国投电力,水力发电,14.25,351606.117,10622206.215
600885.SH,宏发股份,电气设备,34.08,325988.113,5274201.3744
600884.SH,杉杉股份,电气设备,11.21,239619.547,2057157.9737
600883.SH,博闻科技,种植业,8.04,34612.998,189814.752
600882.SH,妙可蓝多,乳制品,19.48,58764.709,990467.6128
600881.SH,亚泰集团,综合类,1.9,434349.202,614108.69
600880.SH,博瑞传播,广告包装,4.9,556007.15,535584.798
600879.SH,航天电子,航空,14.72,920226.705,4856568.5696
600877.SH,电科芯片,半导体,12.16,135826.666,1439816.352
600876.SH,凯盛新能,玻璃,8.34,162076.538,329992.95
600875.SH,东方电气,电气设备,24.49,602851.611,5542984.8034
600874.SH,创业环保,环境保护,5.57,30596.372,685342.8817
600873.SH,梅花生物,食品,7.54,111118.249,2114398.2418
600872.SH,中炬高新,食品,17.27,155220.758,1331496.276
600871.SH,石化油服,石油开采,2.25,311907.233,3048077.79
600869.SH,远东股份,电气设备,22.94,6915617.209,5091195.0938
600868.SH,梅雁吉祥,水力发电,2.86,89248.911,542870.5282
600867.SH,通化东宝,生物制药,7.96,128934.519,1559000.0688
600866.SH,星湖科技,饲料,4.23,115121.514,702802.9098
600865.SH,百大集团,百货,11.44,602587.407,430418.9032
600864.SH,哈投股份,证券,5.95,357470.507,1237939.4475
600863.SH,华能蒙电,火力发电,4.75,243366.169,3355079.4225
600862.SH,中航高科,航空,18.3,208599.141,2549279.853
600861.SH,北京人力,文教休闲,12.82,20610.652,725756.4814
600860.SH,京城股份,专用机械,7.72,129365.349,342799.4976
600859.SH,王府井,百货,10.0,160870.774,1123828.1
600858.SH,银座股份,百货,5.06,35667.07,261879.288
600857.SH,宁波中百,百货,23.41,185120.753,525132.8859
600855.SH,航天长峰,专用机械,13.42,113020.154,627572.4774
600854.SH,春兰股份,家用电器,4.71,25436.328,244664.9535
600853.SH,龙建股份,建筑工程,3.32,29336.402,336548.0962
600851.SH,海欣股份,化学制药,8.68,108875.182,640762.8948
600850.SH,电科数字,软件服务,14.11,87941.253,1151712.5235
600848.SH,上海临港,园区开发,8.63,76555.595,2065946.3149
600847.SH,万里股份,电气设备,13.75,238854.688,210770.175
600846.SH,同济科技,建筑工程,11.01,22008.818,687862.4115
600845.SH,宝信软件,软件服务,18.13,405449.146,3869040.2646
600844.SH,金煤科技,化工原料,3.4,108146.041,279728.404
600843.SH,上工申贝,纺织机械,6.91,31157.863,324232.8857
600841.SH,动力新科,汽车配件,5.89,79909.879,614341.4305
600839.SH,四川长虹,家用电器,6.73,236923.613,3105867.1378
600838.SH,上海九百,百货,8.71,280693.298,349168.222
600835.SH,上海机电,运输设备,18.66,265405.934,1504937.0238
600834.SH,申通地铁,公共交通,7.66,12983.574,365674.5354
600833.SH,第一医药,医药商业,10.9,101444.891,243164.067
600831.SH,广电网络,影视音像,3.37,57095.456,239589.139
600830.SH,香溢融通,多元金融,8.67,158604.62,393897.7809
600829.SH,人民同泰,医药商业,10.08,177576.999,584527.7088
600828.SH,茂业商业,百货,4.42,150767.644,765261.2084
600827.SH,百联股份,超市连锁,7.87,101218.648,1262702.0713
600826.SH,兰生股份,文教休闲,7.85,53296.867,568484.126
600825.SH,新华传媒,出版业,5.84,14523.846,610214.5336
600824.SH,益民集团,百货,3.74,47236.318,394206.1354
600822.SH,上海物贸,汽车服务,9.48,199090.279,375548.2092
600821.SH,金开新能,新型电力,6.12,313793.365,1204002.9
600820.SH,隧道股份,建筑工程,5.27,77229.246,1656938.6447
600819.SH,耀皮玻璃,玻璃,5.66,47648.854,446719.5186
600818.SH,ST中路,文教休闲,9.11,42179.544,216779.6469
600817.SH,宇通重工,专用机械,9.72,11866.349,514894.4496
600816.SH,建元信托,多元金融,2.42,145533.766,1323531.3718
