date,code,name,close,pct_chg,pct_5d,pct_10d,pct_20d,pct_60d,turnover,up_count,down_count,amount_yi
2026-09-03,BK0707,沪股通,2518.77,0.16,-0.42,0.9,1.7,-0.93,0.94,733,851,7321.24583051
2026-09-03,BK0708,体育产业,1402.74,-0.71,2.34,4.03,5.69,-0.02,2.25,25,52,152.6550077
2026-09-03,BK0710,量子科技,3305.58,-0.31,-0.35,3.31,1.13,-6.22,0.99,25,53,530.34115605
2026-09-03,BK0711,券商概念,1107.55,0.49,-0.21,5.2,1.96,9.95,1.01,39,12,362.36494675
2026-09-03,BK0712,一带一路,1566.37,-0.25,0.83,2.89,2.68,-0.06,0.93,181,318,1714.51637568
2026-09-03,BK0714,5G概念,2050.29,-0.08,-0.61,2.87,3.9,-6.97,2.27,117,206,2970.79324773
2026-09-03,BK0715,航母概念,957.98,-0.39,1.54,5.23,2.44,-5.41,1.34,11,20,181.04811675
2026-09-03,BK0718,证金持股,1397.08,0.1,0.92,2.02,1.81,3.78,0.22,17,16,396.7640012
2026-09-03,BK0721,PPP模式,774.09,-0.6,0.42,2.75,3.37,-1.02,1.25,39,95,284.32652853
2026-09-03,BK0722,虚拟现实,1245.37,-0.66,1.46,3.26,1.64,-6.33,2.49,64,150,967.4515733
2026-09-03,BK0724,海绵城市,978.37,-0.62,0.71,3.45,3.07,-2.04,2.28,7,26,61.83369921
2026-09-03,BK0729,船舶制造,1204.09,0.41,1.71,4.15,1.83,1.48,1.0,8,7,83.45897726
2026-09-03,BK0730,农药兽药,1216.12,-0.87,0.47,1.57,4.29,2.91,1.87,14,34,54.166808
2026-09-03,BK0733,包装材料,1254.54,-0.18,1.77,4.55,2.4,-2.29,1.84,9,19,35.24909273
2026-09-03,BK0742,创业板综,1935.32,-0.36,-0.03,1.74,3.11,-2.04,3.01,427,916,4306.77809141
2026-09-03,BK0743,深证100R,1309.92,0.21,-1.71,-0.71,-1.16,-0.52,1.13,50,47,1904.25807357
2026-09-03,BK0800,人工智能,1785.65,-0.57,1.54,2.78,0.75,-0.61,2.11,204,519,2781.60138342
2026-09-03,BK0801,增强现实,1397.23,-0.18,1.56,2.25,1.65,-7.59,2.26,16,29,189.10359932
2026-09-03,BK0802,智能驾驶,2098.83,-0.37,0.92,3.29,2.12,-4.2,1.7,90,200,1253.58346056
2026-09-03,BK0803,股权转让,742.89,-1.34,0.83,2.82,2.38,-0.88,2.77,9,32,70.80616588
2026-09-03,BK0804,深股通,1228.48,-0.09,-0.14,1.82,1.54,-2.28,2.27,698,1135,8325.12224218
2026-09-03,BK0805,钛白粉概念,1316.77,0.6,-2.55,0.37,-1.76,-2.29,1.79,5,7,36.0982323
2026-09-03,BK0806,精准医疗,1033.75,-0.8,-2.48,-5.04,2.6,7.15,1.81,9,34,72.87598464
2026-09-03,BK0807,共享经济,832.66,-0.98,-0.88,-0.06,-1.6,-2.44,1.26,3,16,21.0994359
2026-09-03,BK0808,军民融合,1910.58,-0.45,2.09,4.56,1.24,-6.96,2.34,57,116,689.85321375
2026-09-03,BK0809,AI智能体,1155.83,-0.86,2.26,3.08,-1.09,-1.64,2.95,31,136,614.16185249
2026-09-03,BK0811,超级品牌,2087.35,-0.09,-0.99,-1.42,-2.79,-1.53,0.72,15,17,156.80056666
2026-09-03,BK0812,贬值受益,1695.78,-0.39,0.91,2.06,3.11,-0.23,1.8,58,130,821.23260944
2026-09-03,BK0813,雄安新区,955.63,-0.53,0.83,2.64,1.37,-2.86,1.21,39,105,240.90759011
2026-09-03,BK0814,大飞机,1762.75,0.2,1.73,4.44,2.18,-4.36,1.7,46,51,349.74144862
2026-09-03,BK0815,昨日涨停,187.61,-0.05,2.45,-99.89,13.0,95.06,12.31,23,25,587.25686669
2026-09-03,BK0816,昨日连板,37517.22,1.51,11.13,17.05,43.21,159.11,14.16,6,2,93.94723893
2026-09-03,BK0817,昨日触板,14.69,-3.42,-4.67,-8.19,-12.87,-36.16,12.84,4,18,132.71202594
2026-09-03,BK0818,可燃冰,1511.15,-0.27,0.09,0.41,0.58,0.77,1.24,4,5,21.62813587
2026-09-03,BK0821,MSCI中国,1457.02,0.34,-1.84,-0.71,-1.09,0.27,0.76,303,243,7375.02003861
2026-09-03,BK0822,租售同权,662.88,-0.57,0.76,2.92,3.41,4.24,3.23,9,13,83.86063086
2026-09-03,BK0823,养老金,1660.91,0.33,-0.36,0.55,1.24,-1.13,1.32,96,86,691.31967351
2026-09-03,BK0825,新零售,987.16,-0.82,1.79,3.11,4.5,4.27,2.53,36,113,417.36697485
2026-09-03,BK0830,区块链,1076.34,-0.99,1.54,4.27,-0.74,1.26,1.1,47,179,1039.32588335
2026-09-03,BK0832,工业互联网,2526.78,-0.37,0.52,1.71,-0.5,-4.36,1.51,64,138,789.01337512
2026-09-03,BK0833,小米概念,2448.24,-0.09,-0.14,2.33,2.76,-5.23,2.48,79,151,1239.30097523
2026-09-03,BK0834,乡村振兴,1571.46,-1.03,0.94,3.81,5.37,4.32,2.84,32,112,364.29975864
2026-09-03,BK0835,独角兽,2064.26,-0.58,0.69,2.35,1.4,-2.53,1.94,29,71,687.76823926
2026-09-03,BK0837,互联网医疗,960.31,-0.91,-0.32,-1.38,-0.98,0.31,1.58,21,78,272.36277915
2026-09-03,BK0838,东北振兴,1179.08,-0.49,0.37,2.37,3.03,3.51,2.02,12,39,141.75103233
2026-09-03,BK0839,知识产权,2036.93,-0.84,3.9,5.06,2.9,0.21,4.94,10,33,189.1992969
2026-09-03,BK0840,OLED,4134.24,-0.2,-3.2,-1.37,1.43,-9.18,2.29,29,66,636.27986557
2026-09-03,BK0841,体外诊断概念,1327.07,-0.77,-1.73,-3.73,4.7,7.62,1.51,16,51,108.1795968
2026-09-03,BK0843,天然气,1739.58,-0.65,1.05,2.97,3.13,1.86,0.9,43,84,373.1773504
2026-09-03,BK0845,百度概念,1656.23,-0.57,2.72,4.33,-0.76,-2.84,2.94,33,111,739.86707924
2026-09-03,BK0847,影视概念,930.91,-1.14,5.54,6.63,3.52,1.12,4.4,12,48,262.95127733
2026-09-03,BK0852,冷链物流,2036.45,-0.31,-0.28,1.06,2.96,2.26,2.17,41,68,410.96873818
2026-09-03,BK0853,电子竞技,1357.93,-0.74,2.72,2.9,-0.4,-2.27,2.16,9,25,192.60011042
2026-09-03,BK0854,华为概念,4293.16,-0.31,0.41,2.77,1.82,-4.12,2.35,250,492,4052.11167917
2026-09-03,BK0855,纳米银,3561.78,-0.58,-2.26,2.93,1.67,-6.97,3.35,2,5,45.23622723
2026-09-03,BK0856,工业大麻,1875.03,-0.31,-0.14,0.3,1.65,5.89,1.72,9,26,50.45151995
2026-09-03,BK0859,超清视频,2173.84,-0.59,1.44,3.58,2.09,-3.01,2.09,24,74,583.50153607
2026-09-03,BK0860,边缘计算,2087.43,-0.69,1.1,2.42,-1.08,-4.93,1.28,33,91,570.97446114
2026-09-03,BK0861,数字孪生,1571.38,-0.4,2.5,3.73,0.75,-5.42,1.6,32,60,177.87595395
2026-09-03,BK0864,氢能源,1460.2,-0.36,-0.21,2.49,1.21,-5.12,1.35,92,171,922.63817328
2026-09-03,BK0865,电子烟,2719.56,-0.48,-1.14,1.93,5.47,-5.27,2.19,20,32,275.98948093
2026-09-03,BK0866,人造肉,1295.76,0.19,1.29,2.9,5.73,11.03,4.57,6,12,72.56456082
2026-09-03,BK0867,富时罗素,1770.31,-0.07,-0.59,0.76,0.15,0.27,1.04,519,699,7560.00163232
2026-09-03,BK0868,GDR,984.69,-0.14,-2.13,-1.44,-3.87,-2.27,0.76,6,2,86.92968985
2026-09-03,BK0870,单抗概念,1618.03,0.15,-3.55,-9.81,-0.31,9.01,1.29,26,21,114.86515101
2026-09-03,BK0872,青蒿素,2010.97,0.65,-1.14,-5.53,2.4,11.48,0.96,8,2,33.92978329
2026-09-03,BK0873,垃圾分类,1572.6,-0.33,0.06,1.67,1.59,-1.59,1.2,33,58,102.69726401
2026-09-03,BK0875,ETC,1755.19,-1.11,2.38,5.47,1.73,-2.18,2.49,7,35,128.64379507
2026-09-03,BK0877,PCB,3985.24,0.25,-1.98,1.65,4.82,-10.34,3.36,85,107,1721.85491523
2026-09-03,BK0879,标准普尔,1698.15,-0.02,-0.38,0.89,0.47,0.96,0.98,435,564,5844.73749096
2026-09-03,BK0880,UWB概念,1710.06,-0.89,-0.35,0.8,-2.42,-11.06,2.44,3,16,102.39233967
2026-09-03,BK0881,3D玻璃,1640.24,-1.2,-2.13,-1.96,-1.16,-12.56,2.48,3,12,97.9116218
2026-09-03,BK0882,猪肉概念,1207.48,-1.42,0.06,0.94,6.33,11.13,1.77,7,32,73.37570603
2026-09-03,BK0883,数字货币,1734.34,-1.38,0.39,7.05,-0.36,3.78,2.55,11,72,299.89281656
2026-09-03,BK0884,光刻机,4929.69,0.28,-4.1,-0.55,4.03,-5.29,3.26,17,23,355.53391634
2026-09-03,BK0885,VPN,1123.07,-0.45,2.47,2.92,-4.33,-0.72,2.42,6,13,70.1510809
2026-09-03,BK0886,智慧政务,1381.72,-1.05,2.39,5.15,-0.03,-1.35,2.6,19,70,190.44668112
2026-09-03,BK0887,鸡肉概念,739.56,-0.87,0.61,2.39,5.22,8.72,1.03,4,16,26.11823483
2026-09-03,BK0888,农业种植,2464.83,-1.06,2.49,5.57,10.89,10.33,3.8,27,58,215.46829228
2026-09-03,BK0889,医美概念,1782.88,-0.75,-2.5,-3.91,2.96,8.11,1.9,15,60,175.10174743
2026-09-03,BK0890,MLCC,4803.29,0.38,-3.86,-1.6,-3.83,-19.03,3.38,19,17,326.22235688
2026-09-03,BK0891,国产芯片,4759.1,-0.26,-1.39,1.25,1.33,-4.75,2.64,137,285,3045.17262342
2026-09-03,BK0892,乳业,1038.51,-1.6,0.15,1.42,6.94,7.38,2.29,4,28,74.25644597
2026-09-03,BK0893,无线耳机,2553.41,-0.04,0.52,4.2,4.8,-3.26,2.47,30,51,602.2213288
2026-09-03,BK0894,阿兹海默,1903.38,-0.43,-1.52,-5.28,2.59,10.89,4.01,7,14,44.52931908
2026-09-03,BK0895,维生素,1910.14,-0.1,-2.05,-4.03,4.93,11.59,3.26,11,21,96.0916232
2026-09-03,BK0896,白酒,1878.97,-0.41,0.28,0.71,0.56,-0.14,1.14,13,30,101.67655729
2026-09-03,BK0897,IPv6,1401.27,-0.65,2.02,4.79,2.69,6.33,1.91,3,9,192.44548578
2026-09-03,BK0898,胎压监测,2238.21,-0.4,0.78,2.76,1.24,-2.76,1.72,11,17,45.42750459
2026-09-03,BK0899,CRO,2149.98,-0.64,-5.32,-10.34,10.12,34.05,2.81,23,25,204.96009161
2026-09-03,BK0900,新能源车,2424.9,0.09,0.37,3.08,2.91,-6.89,2.1,304,388,2766.43439636
2026-09-03,BK0901,3D摄像头,1605.78,-0.73,-0.5,0.86,-4.32,-18.93,1.77,2,7,91.17198693
2026-09-03,BK0902,MiniLED,2480.29,-0.48,-1.48,0.69,1.55,-9.62,2.24,16,51,400.32066453
2026-09-03,BK0905,传感器,2180.02,-0.39,0.52,2.42,2.69,-5.55,2.42,45,86,512.67199663
2026-09-03,BK0906,流感,1620.34,-0.81,-2.65,-4.62,2.03,8.09,2.24,37,90,255.49327154
2026-09-03,BK0907,转基因,1525.93,-1.11,2.4,6.51,15.85,13.22,4.61,7,12,72.98341208
2026-09-03,BK0908,HJT电池,2849.56,-1.34,-2.93,-1.48,-0.33,-8.53,2.33,8,32,154.33492771
2026-09-03,BK0909,降解塑料,2011.18,-0.76,0.27,2.59,3.93,-1.66,1.66,17,49,127.13346207
2026-09-03,BK0914,医废处理,1253.4,-0.72,1.54,3.74,4.33,-3.54,1.48,8,22,33.86848589
2026-09-03,BK0915,WiFi,1590.35,-1.44,-0.38,2.36,2.15,-1.64,1.63,5,27,258.74898469
2026-09-03,BK0916,氮化镓,1877.56,0.24,-1.52,0.85,1.5,-9.63,3.44,18,27,304.22147276
2026-09-03,BK0917,半导体概念,2815.85,-0.09,-2.31,0.44,2.31,-7.23,2.47,198,318,3483.9165263
2026-09-03,BK0918,特高压,2687.87,0.15,-0.08,1.97,0.9,-8.3,1.9,33,56,517.19713901
2026-09-03,BK0920,车联网(车路云),1442.32,-0.73,1.26,3.3,0.34,-3.51,1.47,47,167,792.86752889
2026-09-03,BK0921,卫星互联网,1879.17,-0.5,-0.12,2.2,-1.82,-11.76,1.32,25,75,504.06206446
2026-09-03,BK0922,数据中心,2074.24,0.15,0.82,3.29,1.98,-4.39,1.85,130,177,1962.58616503
2026-09-03,BK0923,抖音概念(字节概念),1460.98,-0.64,2.84,3.94,-1.15,-2.53,3.97,24,72,770.10092286
2026-09-03,BK0924,地摊经济,1893.55,0.06,2.47,3.78,5.34,1.81,1.94,13,16,67.59871164
2026-09-03,BK0925,北交所概念,2184.24,-1.14,-1.89,2.01,3.6,-1.49,3.22,3,21,92.99980756
2026-09-03,BK0926,湖北自贸,2346.88,-0.66,-0.52,1.85,2.06,-5.37,2.42,8,20,162.23665556
2026-09-03,BK0927,免税概念,1155.42,0.87,1.82,3.11,2.12,-0.01,1.17,11,5,70.36827729
2026-09-03,BK0932,尾气治理,1960.26,-0.5,0.55,3.17,4.73,-5.34,2.94,15,19,111.65271056
2026-09-03,BK0933,退税商店,1225.17,1.48,5.57,6.77,6.03,6.05,2.48,6,4,32.01123165
2026-09-03,BK0935,中芯概念,2610.62,-0.42,-5.11,-3.09,-0.88,-1.5,2.01,21,43,654.52644378
2026-09-03,BK0936,长寿药,1074.55,-0.8,-3.02,-3.43,2.02,2.12,2.21,4,11,18.54089575
2026-09-03,BK0937,蚂蚁金服概念,730.95,-0.77,0.17,2.79,-1.31,0.37,0.9,15,42,357.154394
2026-09-03,BK0938,代糖概念,1096.54,-0.87,-0.07,-0.5,5.13,4.65,2.89,3,13,28.87192576
2026-09-03,BK0939,辅助生殖,1054.3,-0.2,-1.73,-4.46,2.61,6.1,2.2,11,39,105.60964246
2026-09-03,BK0940,网红经济,724.82,-1.19,2.36,3.4,2.56,2.96,3.31,26,105,401.90282539
2026-09-03,BK0943,汽车拆解,1253.16,0.1,0.16,1.13,1.65,-4.75,0.87,7,10,23.15158832
2026-09-03,BK0944,肝素概念,837.64,-0.77,-3.62,-6.39,0.19,3.08,1.06,3,10,15.72788474
2026-09-03,BK0945,装配建筑,1073.06,-0.54,1.04,3.14,5.41,1.5,1.31,28,58,159.47970378
2026-09-03,BK0946,EDA概念,1488.5,-0.23,-1.79,2.44,3.06,-6.05,1.42,3,9,47.20368705
2026-09-03,BK0947,屏下摄像,904.54,-0.73,-0.45,1.92,-0.34,-9.01,2.02,1,8,96.66194939
2026-09-03,BK0948,MicroLED,1381.48,-0.17,-1.26,1.16,2.59,-11.47,2.47,10,28,222.76585749
2026-09-03,BK0949,氦气概念,3057.48,-0.59,-2.41,2.0,0.1,2.55,5.39,9,8,158.9020659
2026-09-03,BK0950,草甘膦,1679.87,0.39,-0.49,2.5,2.6,1.66,2.18,7,5,36.61404043
2026-09-03,BK0951,刀片电池,3230.8,1.31,-1.66,3.35,2.93,-10.42,1.87,7,6,64.66425977
2026-09-03,BK0952,第三代半导体,2366.94,0.25,-2.36,0.33,2.19,-9.72,3.37,47,68,822.83982988
2026-09-03,BK0953,鸿蒙概念,1479.84,-0.98,1.39,3.83,-0.26,-0.59,2.75,26,105,417.27818504
2026-09-03,BK0954,盲盒经济,1385.32,-1.63,5.61,4.81,2.13,2.68,6.57,3,10,92.38623075
2026-09-03,BK0955,C2M概念,1394.39,-0.52,3.53,4.98,5.31,2.21,1.46,12,25,63.26413662
2026-09-03,BK0957,拼多多概念,1583.78,-1.79,2.82,3.27,2.12,-3.09,2.25,3,25,44.62246412
2026-09-03,BK0958,虚拟电厂,2078.6,-0.28,0.16,1.48,-2.12,-8.31,1.18,29,45,149.40225681
2026-09-03,BK0959,数字阅读,1517.23,-1.2,3.17,2.18,-0.14,-5.64,2.44,3,15,65.83731948
2026-09-03,BK0960,无线充电,3303.23,1.11,0.6,3.64,2.27,-9.54,2.23,20,19,286.71062402
2026-09-03,BK0961,有机硅概念,1825.95,0.22,0.26,2.52,1.67,-5.68,2.61,15,22,107.3983862
2026-09-03,BK0963,商业航天,2361.4,-0.28,0.13,1.87,0.15,-10.23,2.07,108,205,1280.23809627
2026-09-03,BK0964,6G概念,2105.84,-1.01,-0.56,3.93,2.2,-14.8,1.9,11,34,391.36977286
2026-09-03,BK0965,社区团购,851.43,-1.09,0.69,0.64,3.99,6.74,3.25,9,29,68.15895987
2026-09-03,BK0966,碳交易,1817.99,-0.46,0.83,3.4,1.87,-4.31,1.1,45,91,435.4005475
2026-09-03,BK0967,水产概念,897.31,-1.89,-0.3,2.71,9.49,9.86,3.78,1,16,46.50575942
2026-09-03,BK0968,固态电池,2448.75,0.0,-2.18,0.5,0.77,-10.89,1.84,96,120,1099.85484329
2026-09-03,BK0969,汽车芯片,1584.97,0.34,-0.99,1.98,3.46,-4.95,2.15,35,37,520.69095145
2026-09-03,BK0970,生物识别,1693.16,-0.52,1.05,3.25,0.14,-5.1,1.63,12,39,172.48916477
2026-09-03,BK0972,快手概念,1496.69,-1.76,3.3,3.27,-3.09,-3.46,5.1,2,32,157.93142197
2026-09-03,BK0974,化妆品概念,1147.75,-0.71,1.36,1.06,1.9,1.44,2.09,12,51,87.40795502
2026-09-03,BK0975,磁悬浮概念,2130.93,0.07,-1.09,0.22,-1.05,-5.77,0.92,11,17,103.33508817
2026-09-03,BK0976,被动元件概念,2417.12,0.94,-1.63,0.68,-1.87,-14.09,4.46,18,12,296.19311106
2026-09-03,BK0977,碳化硅,2147.83,0.21,-3.5,-0.73,1.74,-6.47,2.76,21,24,342.45219355
2026-09-03,BK0979,低碳冶金,920.98,-0.23,0.89,3.27,0.47,1.24,0.5,3,3,12.07609657
2026-09-03,BK0980,化债(AMC)概念,1090.57,-0.8,0.44,4.17,1.58,2.66,1.4,14,40,142.02251099
2026-09-03,BK0981,工业气体,2774.56,-0.26,-1.77,0.83,-2.32,-3.37,2.49,14,18,199.9726248
2026-09-03,BK0982,电子车牌,1275.3,-0.9,1.21,2.86,2.94,-4.76,2.13,4,13,21.16270473
2026-09-03,BK0983,核污染防治,1706.62,-0.24,0.6,2.21,1.3,-4.64,0.95,10,19,63.00031246
2026-09-03,BK0984,华为汽车,2162.69,0.17,1.3,3.38,0.88,-9.52,1.42,50,72,282.59879912
2026-09-03,BK0985,换电概念,1586.66,0.44,2.13,5.64,3.68,-5.65,1.4,21,21,115.26472802
2026-09-03,BK0986,CAR-T细胞疗法,1194.98,-0.26,-4.23,-9.98,5.13,19.14,1.53,13,18,111.07564208
2026-09-03,BK0988,钠离子电池,1662.83,-0.24,-1.97,0.73,0.63,-9.69,1.29,28,40,323.67414632
2026-09-03,BK0989,储能概念,2240.19,0.14,-0.11,2.02,1.25,-7.67,1.61,199,262,1788.96943762
2026-09-03,BK0990,快递概念,1103.05,-1.14,-1.4,0.08,1.44,2.69,1.1,8,32,48.39834905
2026-09-03,BK0991,工程机械概念,1620.58,-0.49,0.89,2.43,1.64,-2.85,0.87,21,33,82.25017453
2026-09-03,BK0992,REITs概念,744.87,0.45,0.87,1.82,0.94,-0.89,1.63,10,11,69.749858
2026-09-03,BK0993,宠物经济,859.75,-0.78,1.35,0.21,4.32,4.99,1.73,17,55,80.08044104
2026-09-03,BK0994,空间站概念,2095.27,-0.44,0.05,1.73,-1.15,-10.14,1.73,6,17,50.42222506
2026-09-03,BK0995,华为昇腾,1443.02,-0.73,0.32,1.92,-4.3,-8.23,2.57,14,36,130.61754919
2026-09-03,BK0996,毛发医疗,989.61,-1.28,-0.55,-1.84,2.9,8.62,2.13,0,17,25.48179152
2026-09-03,BK0998,机器视觉,1958.16,-0.26,-0.48,0.35,0.76,-9.14,1.98,38,60,217.79379494
2026-09-03,BK0999,茅指数,709.62,0.24,-1.84,-1.88,-2.53,2.38,0.73,25,17,696.85050676
2026-09-03,BK1000,宁组合,629.98,0.69,-3.82,-6.07,-2.7,4.02,1.29,15,8,411.27229274
2026-09-03,BK1001,内贸流通,1265.54,-0.52,1.09,2.9,5.04,4.81,2.35,53,103,310.23043261
2026-09-03,BK1002,激光雷达,2639.77,-0.05,1.23,3.77,6.02,-7.4,2.52,19,22,283.10851965
2026-09-03,BK1003,抽水蓄能,1803.41,0.26,0.14,3.38,-0.71,-6.6,0.98,18,18,219.11639061
2026-09-03,BK1004,工业母机,2177.15,0.24,-0.82,1.31,1.2,-8.78,2.05,43,41,356.02202583
2026-09-03,BK1005,专精特新,1661.61,-0.41,0.37,1.89,3.69,-4.34,2.71,432,805,2948.37201896
2026-09-03,BK1006,碳基材料,1233.43,0.48,0.84,4.56,6.43,-4.06,2.89,9,12,68.75235833
2026-09-03,BK1007,植物照明,1184.99,0.05,2.14,5.34,6.37,-8.52,3.4,7,13,64.17642664
2026-09-03,BK1008,国资云概念,1538.73,-0.77,1.21,1.43,-0.28,3.54,2.17,4,16,169.54296476
2026-09-03,BK1009,元宇宙概念,2132.15,-0.69,2.49,3.67,0.02,-3.13,2.94,41,98,728.58168673
2026-09-03,BK1010,磷化工,990.61,-0.83,-0.97,2.56,1.86,2.91,1.87,14,33,210.34186177
2026-09-03,BK1011,环氧丙烷,685.88,-0.43,0.35,1.56,1.28,-4.21,1.68,8,14,88.08654832
2026-09-03,BK1012,PVDF概念,1327.43,0.4,0.62,1.89,-1.2,-3.93,2.48,9,6,127.79588877
2026-09-03,BK1013,华为欧拉,1148.91,-0.97,3.65,3.33,0.7,-1.27,2.37,4,15,51.83930549
2026-09-03,BK1014,发电机概念,1700.12,0.08,0.12,3.56,3.93,-1.82,1.59,8,14,37.06212726
2026-09-03,BK1017,资源开采概念,1640.83,-1.0,-0.2,1.68,0.52,5.6,0.37,8,17,95.17084331
2026-09-03,BK1022,职业教育,1300.14,-1.44,1.63,2.51,1.81,2.21,2.68,14,56,159.31329957
2026-09-03,BK1023,培育钻石,2954.3,4.51,3.31,6.8,8.94,1.77,6.2,17,2,193.4142844
2026-09-03,BK1024,绿色电力,1268.88,-0.32,-0.15,2.2,-0.21,-4.58,1.01,61,107,454.92270714
2026-09-03,BK1025,预制菜概念,1076.16,-1.36,0.57,2.51,6.68,6.07,3.54,10,53,135.01787777
2026-09-03,BK1026,调味品概念,982.93,-0.46,0.74,0.77,3.59,3.3,2.37,10,22,90.00769932
2026-09-03,BK1029,汽车整车,1375.43,-0.45,-1.31,-1.1,-3.69,-7.45,0.69,8,14,64.13930806
2026-09-03,BK1047,数据安全,945.92,-0.85,2.26,4.03,-1.72,0.01,1.88,19,63,258.93074306
2026-09-03,BK1048,IGBT概念,1006.91,-0.32,-3.07,-0.84,0.89,-10.16,1.72,14,26,209.31836257
2026-09-03,BK1049,EDR概念,1751.83,-0.79,0.77,4.0,0.43,3.13,1.84,2,12,104.19816107
2026-09-03,BK1050,昨日涨停_含一字,153511.77,0.25,4.97,11.66,22.43,131.02,13.6,27,27,645.44446736
2026-09-03,BK1051,昨日连板_含一字,84012.06,1.99,19.26,40.16,80.54,369.57,18.15,10,4,152.1348396
2026-09-03,BK1052,动力电池回收,884.1,-0.24,-1.66,1.02,0.41,-8.29,1.56,19,24,243.26206281
2026-09-03,BK1053,低价股,1096.77,-1.04,0.01,2.64,3.49,3.17,1.35,27,145,225.8965851
2026-09-03,BK1054,DRG/DIP,892.72,-1.44,0.29,-2.55,-5.77,-6.45,1.48,2,16,17.98799577
2026-09-03,BK1055,虚拟数字人,1258.21,-0.92,3.71,4.74,-0.09,-3.83,3.71,16,67,412.14019907
2026-09-03,BK1056,幽门螺杆菌概念,973.06,-0.95,-3.49,-4.61,3.88,7.87,2.08,14,44,77.17494064
2026-09-03,BK1057,电子纸概念,1046.04,0.02,-0.31,1.92,2.72,-12.98,2.01,4,11,92.65342526
2026-09-03,BK1058,地下管网,1154.78,-0.86,0.56,2.51,2.16,-2.63,1.38,13,38,60.31276697
2026-09-03,BK1059,百元股,911.03,0.63,-3.96,-2.15,0.76,-12.77,2.22,111,97,3398.28372632
2026-09-03,BK1061,数字经济,1245.51,-1.0,2.35,4.14,0.07,-0.14,2.83,45,146,646.12787579
2026-09-03,BK1063,重组蛋白,978.44,-0.24,-4.44,-10.57,5.54,17.21,1.8,16,18,68.99504183
2026-09-03,BK1064,东数西算,1863.48,0.4,1.84,4.51,1.05,-1.05,1.99,36,34,600.09276857
2026-09-03,BK1066,民爆概念,1564.44,-0.45,1.22,3.6,4.58,4.96,0.87,7,15,70.05499968
2026-09-03,BK1068,净水概念,1226.1,0.09,0.87,0.31,1.91,3.26,0.84,7,12,47.64560955
2026-09-03,BK1069,智慧灯杆,1785.81,-0.62,1.6,7.6,7.47,3.84,2.77,8,20,98.40610286
2026-09-03,BK1070,土壤修复,1007.48,-0.44,0.15,2.79,2.4,-2.22,2.09,12,21,49.82523943
2026-09-03,BK1071,跨境支付,1529.9,-1.39,0.27,5.12,0.15,2.62,0.33,8,58,362.34400174
2026-09-03,BK1072,中俄贸易概念,1575.34,-0.63,2.19,3.38,3.54,-0.44,1.7,27,56,122.03774793
2026-09-03,BK1073,啤酒概念,1149.22,1.07,0.3,0.44,2.09,-2.87,2.32,9,9,28.88026772
2026-09-03,BK1074,托育服务,924.28,-2.31,6.5,4.8,5.92,10.46,4.3,2,4,12.40113179
2026-09-03,BK1075,电子身份证,1100.26,-1.39,1.34,6.61,1.33,2.98,4.1,7,31,112.74421838
2026-09-03,BK1076,建筑节能,1134.97,-0.81,1.12,3.91,5.47,-0.97,2.69,11,43,97.44256744
2026-09-03,BK1077,统一大市场,1263.05,0.17,0.75,2.8,3.87,2.21,2.23,16,29,82.96849756
2026-09-03,BK1078,肝炎概念,1373.01,-0.47,-3.4,-5.34,4.02,13.21,5.29,20,37,195.75674457
2026-09-03,BK1079,户外露营,1420.71,-1.05,2.2,4.04,5.61,0.41,2.12,8,26,48.15703796
2026-09-03,BK1080,新型城镇化,1104.29,-0.42,2.35,4.17,4.49,0.15,2.24,29,71,151.94799613
2026-09-03,BK1082,噪声防治,1872.95,0.34,0.33,6.57,14.62,-0.91,2.53,5,4,18.07547984
2026-09-03,BK1086,粮食概念,813.01,-1.31,3.05,8.07,16.83,18.83,5.04,9,27,162.94429667
2026-09-03,BK1087,超超临界发电,1456.19,-0.14,-0.96,2.46,-0.86,-7.26,0.92,20,23,104.67989576
2026-09-03,BK1088,F5G概念,4887.67,-0.15,-0.77,4.34,6.11,-5.18,2.17,9,15,553.76336695
2026-09-03,BK1089,汽车热管理,2006.74,0.57,2.6,6.69,5.67,-4.86,3.0,48,48,323.795787
2026-09-03,BK1090,机器人概念,1997.01,0.04,0.45,2.42,1.35,-6.31,1.76,319,420,2447.76642683
2026-09-03,BK1092,麒麟电池,1876.37,0.74,-0.46,4.37,3.9,-13.29,1.71,5,3,130.02747733
2026-09-03,BK1093,汽车一体化压铸,1323.48,-0.09,0.9,4.16,3.2,-4.73,2.16,12,16,73.66698706
2026-09-03,BK1094,钙钛矿电池,984.91,-1.04,-1.66,1.4,1.7,-11.61,2.35,9,39,172.27435526
2026-09-03,BK1095,钒电池,1306.6,-0.39,-0.54,1.89,0.07,0.08,1.26,4,16,71.16303754
2026-09-03,BK1097,TOPCon电池,872.08,-1.04,-3.11,-1.79,1.61,-11.17,1.91,10,30,151.99401746
2026-09-03,BK1098,生物质能发电,1089.51,-0.31,0.18,2.21,2.66,0.12,1.45,11,20,37.70833047
2026-09-03,BK1099,轮毂电机,1029.09,0.48,3.13,5.45,5.56,-1.48,2.88,3,6,13.60085067
2026-09-03,BK1100,减速器,1752.37,0.99,2.38,3.49,1.58,-10.59,2.64,55,31,259.92715884
